Año,Grandes Grupos,Quinquenal,Subgrupo Farmacológico,Sexo,Nivel Renta,Situación Laboral,Tamaño Municipio,Personas con medicamento,Porcentaje
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Activos,10.001-50.000 hab,19618.0,0.023
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Activos,50.001-100.000 hab,9121.0,0.0107
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Activos,100.001-500.000 hab,14506.0,0.017
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Activos,>500.000 hab,9253.0,0.0108
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Desempleados,<10.000 hab,6917.0,0.0081
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Desempleados,10.001-50.000 hab,11622.0,0.0136
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Desempleados,50.001-100.000 hab,4472.0,0.0052
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Desempleados,100.001-500.000 hab,6785.0,0.0079
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Desempleados,>500.000 hab,4182.0,0.0049
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,<10.000 hab,4406.0,0.0052
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,10.001-50.000 hab,7864.0,0.0092
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,50.001-100.000 hab,3472.0,0.0041
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,100.001-500.000 hab,5120.0,0.006
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,>500.000 hab,2590.0,0.003
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Pensionistas,<10.000 hab,5426.0,0.0064
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Pensionistas,10.001-50.000 hab,10762.0,0.0126
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Pensionistas,50.001-100.000 hab,4779.0,0.0056
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Pensionistas,100.001-500.000 hab,7301.0,0.0086
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Pensionistas,>500.000 hab,4060.0,0.0048
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Otras situaciones,<10.000 hab,582.0,0.0007
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Otras situaciones,10.001-50.000 hab,1269.0,0.0015
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Otras situaciones,50.001-100.000 hab,547.0,0.0006
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Otras situaciones,100.001-500.000 hab,721.0,0.0008
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Otras situaciones,>500.000 hab,384.0,0.0004
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Desempleados,<10.000 hab,3710.0,0.0043
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Desempleados,10.001-50.000 hab,7348.0,0.0086
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Desempleados,50.001-100.000 hab,3869.0,0.0045
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Desempleados,100.001-500.000 hab,5428.0,0.0064
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Desempleados,>500.000 hab,2129.0,0.0025
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,No activos,<10.000 hab,970.0,0.0011
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,No activos,10.001-50.000 hab,1316.0,0.0015
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,No activos,50.001-100.000 hab,598.0,0.0007
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,No activos,100.001-500.000 hab,894.0,0.001
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,No activos,>500.000 hab,338.0,0.0004
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Pensionistas,<10.000 hab,8919.0,0.0104
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Pensionistas,10.001-50.000 hab,15102.0,0.0177
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Pensionistas,50.001-100.000 hab,6582.0,0.0077
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Pensionistas,100.001-500.000 hab,9472.0,0.0111
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Pensionistas,>500.000 hab,4799.0,0.0056
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Otras situaciones,<10.000 hab,1851.0,0.0022
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Otras situaciones,10.001-50.000 hab,4243.0,0.005
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Otras situaciones,50.001-100.000 hab,2482.0,0.0029
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Otras situaciones,100.001-500.000 hab,4071.0,0.0048
2023,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Otras situaciones,>500.000 hab,2254.0,0.0026
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Activos,10.001-50.000 hab,224.0,0.0003
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Activos,50.001-100.000 hab,114.0,0.0001
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Activos,100.001-500.000 hab,223.0,0.0003
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Activos,>500.000 hab,153.0,0.0002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,No activos,10.001-50.000 hab,134.0,0.0002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,No activos,100.001-500.000 hab,136.0,0.0002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,No activos,>500.000 hab,131.0,0.0002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Pensionistas,<10.000 hab,10620.0,0.0124
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Pensionistas,10.001-50.000 hab,20748.0,0.0243
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Pensionistas,50.001-100.000 hab,9593.0,0.0112
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Pensionistas,100.001-500.000 hab,19630.0,0.023
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Pensionistas,>500.000 hab,11831.0,0.0139
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Otras situaciones,<10.000 hab,254.0,0.0003
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Otras situaciones,10.001-50.000 hab,407.0,0.0005
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Otras situaciones,50.001-100.000 hab,222.0,0.0003
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Otras situaciones,100.001-500.000 hab,400.0,0.0005
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,Otras situaciones,>500.000 hab,193.0,0.0002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,<10.000 hab,211.0,0.0002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,10.001-50.000 hab,303.0,0.0004
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,50.001-100.000 hab,156.0,0.0002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,100.001-500.000 hab,235.0,0.0003
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,>500.000 hab,197.0,0.0002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,<10.000 hab,294.0,0.0003
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,10.001-50.000 hab,575.0,0.0007
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,50.001-100.000 hab,287.0,0.0003
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,100.001-500.000 hab,446.0,0.0005
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,>500.000 hab,367.0,0.0004
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Pensionistas,<10.000 hab,18390.0,0.0215
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Pensionistas,10.001-50.000 hab,28525.0,0.0334
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Pensionistas,50.001-100.000 hab,10818.0,0.0127
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Pensionistas,100.001-500.000 hab,18731.0,0.0219
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Pensionistas,>500.000 hab,9483.0,0.0111
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Otras situaciones,10.001-50.000 hab,169.0,0.0002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Otras situaciones,100.001-500.000 hab,108.0,0.0001
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,Muy baja,Pensionistas,<10.000 hab,20213.0,0.0237
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,Muy baja,Pensionistas,10.001-50.000 hab,22960.0,0.0269
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,Muy baja,Pensionistas,50.001-100.000 hab,8011.0,0.0094
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,Muy baja,Pensionistas,100.001-500.000 hab,12305.0,0.0144
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,Muy baja,Pensionistas,>500.000 hab,6174.0,0.0072
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,Muy baja,Otras situaciones,<10.000 hab,1747.0,0.002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,Muy baja,Otras situaciones,10.001-50.000 hab,2394.0,0.0028
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,Muy baja,Otras situaciones,50.001-100.000 hab,1252.0,0.0015
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,Muy baja,Otras situaciones,100.001-500.000 hab,1997.0,0.0023
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Hombre,Muy baja,Otras situaciones,>500.000 hab,973.0,0.0011
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Activos,<10.000 hab,202.0,0.0002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Activos,10.001-50.000 hab,497.0,0.0006
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Activos,50.001-100.000 hab,203.0,0.0002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Activos,100.001-500.000 hab,502.0,0.0006
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Activos,>500.000 hab,252.0,0.0003
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,No activos,<10.000 hab,4450.0,0.0052
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,No activos,10.001-50.000 hab,9149.0,0.0107
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,No activos,50.001-100.000 hab,4740.0,0.0056
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,No activos,100.001-500.000 hab,10295.0,0.0121
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,No activos,>500.000 hab,4936.0,0.0058
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Pensionistas,<10.000 hab,8986.0,0.0105
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Pensionistas,10.001-50.000 hab,18805.0,0.022
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Pensionistas,50.001-100.000 hab,10025.0,0.0117
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Pensionistas,100.001-500.000 hab,19251.0,0.0225
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Pensionistas,>500.000 hab,14938.0,0.0175
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Otras situaciones,<10.000 hab,457.0,0.0005
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Otras situaciones,10.001-50.000 hab,650.0,0.0008
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Otras situaciones,50.001-100.000 hab,414.0,0.0005
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Otras situaciones,100.001-500.000 hab,685.0,0.0008
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,Otras situaciones,>500.000 hab,312.0,0.0004
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,<10.000 hab,675.0,0.0008
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,10.001-50.000 hab,963.0,0.0011
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,50.001-100.000 hab,489.0,0.0006
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,100.001-500.000 hab,738.0,0.0009
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,>500.000 hab,418.0,0.0005
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,No activos,<10.000 hab,5949.0,0.007
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,No activos,10.001-50.000 hab,9859.0,0.0115
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,No activos,50.001-100.000 hab,4362.0,0.0051
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,No activos,100.001-500.000 hab,8155.0,0.0096
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,No activos,>500.000 hab,4116.0,0.0048
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Pensionistas,<10.000 hab,23819.0,0.0279
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Pensionistas,10.001-50.000 hab,40129.0,0.047
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Pensionistas,50.001-100.000 hab,16032.0,0.0188
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Pensionistas,100.001-500.000 hab,28942.0,0.0339
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Pensionistas,>500.000 hab,16400.0,0.0192
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Otras situaciones,<10.000 hab,210.0,0.0002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Otras situaciones,10.001-50.000 hab,561.0,0.0007
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Otras situaciones,50.001-100.000 hab,221.0,0.0003
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Otras situaciones,100.001-500.000 hab,365.0,0.0004
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Otras situaciones,>500.000 hab,162.0,0.0002
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,No activos,<10.000 hab,4703.0,0.0055
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,No activos,10.001-50.000 hab,4910.0,0.0058
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,No activos,50.001-100.000 hab,1870.0,0.0022
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,No activos,100.001-500.000 hab,2863.0,0.0034
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,No activos,>500.000 hab,1226.0,0.0014
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,Pensionistas,<10.000 hab,47753.0,0.0559
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,Pensionistas,10.001-50.000 hab,66265.0,0.0776
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,Pensionistas,50.001-100.000 hab,23035.0,0.027
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,Pensionistas,100.001-500.000 hab,39333.0,0.0461
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,Pensionistas,>500.000 hab,21945.0,0.0257
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,Otras situaciones,<10.000 hab,3102.0,0.0036
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,Otras situaciones,10.001-50.000 hab,5093.0,0.006
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,Otras situaciones,50.001-100.000 hab,2461.0,0.0029
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,Otras situaciones,100.001-500.000 hab,4023.0,0.0047
2023,65 y más años,65 y más años,N05A - ANTIPSICOTICOS,Mujer,Muy baja,Otras situaciones,>500.000 hab,1912.0,0.0022
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Activos,<10.000 hab,790.0,0.0009
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Activos,10.001-50.000 hab,1703.0,0.002
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Activos,50.001-100.000 hab,983.0,0.0012
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Activos,100.001-500.000 hab,1797.0,0.0021
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Activos,>500.000 hab,1357.0,0.0016
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,No activos,<10.000 hab,177.0,0.0002
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,No activos,10.001-50.000 hab,575.0,0.0007
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,No activos,50.001-100.000 hab,345.0,0.0004
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,No activos,100.001-500.000 hab,710.0,0.0008
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,No activos,>500.000 hab,581.0,0.0007
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Pensionistas,<10.000 hab,36307.0,0.0425
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Pensionistas,10.001-50.000 hab,77504.0,0.0908
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Pensionistas,50.001-100.000 hab,37953.0,0.0444
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Pensionistas,100.001-500.000 hab,73976.0,0.0866
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Pensionistas,>500.000 hab,50146.0,0.0587
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Otras situaciones,<10.000 hab,677.0,0.0008
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Otras situaciones,10.001-50.000 hab,1192.0,0.0014
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Otras situaciones,50.001-100.000 hab,738.0,0.0009
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Otras situaciones,100.001-500.000 hab,1349.0,0.0016
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,Otras situaciones,>500.000 hab,675.0,0.0008
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Activos,<10.000 hab,1108.0,0.0013
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Activos,10.001-50.000 hab,2073.0,0.0024
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Activos,50.001-100.000 hab,1056.0,0.0012
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Activos,100.001-500.000 hab,1479.0,0.0017
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Activos,>500.000 hab,1158.0,0.0014
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,No activos,<10.000 hab,959.0,0.0011
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,No activos,10.001-50.000 hab,2022.0,0.0024
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,No activos,50.001-100.000 hab,1135.0,0.0013
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,No activos,100.001-500.000 hab,1731.0,0.002
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,No activos,>500.000 hab,1335.0,0.0016
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Pensionistas,<10.000 hab,51216.0,0.06
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Pensionistas,10.001-50.000 hab,82623.0,0.0968
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Pensionistas,50.001-100.000 hab,31793.0,0.0372
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Pensionistas,100.001-500.000 hab,53009.0,0.0621
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Pensionistas,>500.000 hab,26115.0,0.0306
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Otras situaciones,<10.000 hab,380.0,0.0004
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Otras situaciones,10.001-50.000 hab,842.0,0.001
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Otras situaciones,50.001-100.000 hab,429.0,0.0005
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Otras situaciones,100.001-500.000 hab,582.0,0.0007
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Otras situaciones,>500.000 hab,340.0,0.0004
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,Muy baja,No activos,<10.000 hab,113.0,0.0001
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,Muy baja,No activos,10.001-50.000 hab,236.0,0.0003
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,Muy baja,No activos,50.001-100.000 hab,120.0,0.0001
2023,65 y más años,65 y más años,N05B - ANSIOLITICOS,Hombre,Muy baja,No activos,100.001-500.000 hab,188.0,0.0002
